City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_quality
Lucknow,4/4/2019,175.0,100.95,10.52,55.78,36.5,4.18,2.07,7.76,40.34,1.35,3.58,0.82,336.0,Very Poor
Lucknow,4/5/2019,132.84,100.95,10.29,35.22,26.69,30.81,1.68,7.29,42.04,0.98,1.89,0.82,315.0,Moderate
Lucknow,4/6/2019,109.96,100.95,9.08,31.29,23.68,27.33,1.6,8.04,33.79,0.82,2.16,0.82,232.0,Poor
Lucknow,4/7/2019,72.32,100.95,8.61,30.7,23.0,22.47,1.3,6.75,32.68,0.48,1.2,0.82,195.0,Very Poor
Lucknow,4/8/2019,62.99,100.95,9.75,38.28,27.94,23.44,1.53,6.6,40.69,0.46,1.38,0.82,153.0,Severe
Lucknow,4/9/2019,75.07,100.95,12.86,43.93,31.56,22.06,1.61,6.91,53.66,0.23,1.27,0.82,155.0,Good
Lucknow,4/10/2019,84.56,100.95,9.32,39.37,27.98,16.44,1.65,6.81,53.46,0.25,1.28,0.82,197.0,Moderate
Lucknow,4/11/2019,99.92,100.95,10.02,41.73,29.32,19.17,1.36,7.25,48.94,0.27,1.95,0.82,197.0,Moderate
Lucknow,4/12/2019,129.92,100.95,10.18,37.55,26.89,19.2,1.87,8.25,34.46,0.3,1.94,0.82,278.0,Poor
Lucknow,4/13/2019,96.67,100.95,6.79,43.17,27.87,16.57,1.14,7.44,37.47,0.22,1.62,0.82,253.0,Very Poor
Lucknow,4/14/2019,74.99,100.95,5.86,28.8,19.61,17.72,1.09,7.58,41.94,0.19,1.25,0.82,169.0,Severe
Lucknow,4/15/2019,70.01,100.95,7.0,33.33,22.74,17.63,1.14,7.29,38.41,0.19,1.1,0.82,150.0,Good
Lucknow,4/16/2019,82.71,100.95,7.12,26.79,19.35,21.83,1.1,5.86,27.93,0.23,0.92,0.82,171.0,Moderate
Lucknow,4/17/2019,46.96,100.95,6.66,30.69,21.3,21.95,1.16,5.38,29.37,0.21,0.86,0.82,136.0,Moderate
Lucknow,4/18/2019,54.78,100.95,6.3,27.78,19.44,18.87,1.06,5.69,39.08,0.21,0.78,0.82,115.0,Poor
Lucknow,4/19/2019,48.72,100.95,5.91,30.36,20.43,15.26,1.05,6.65,43.57,0.25,0.82,0.82,95.0,Very Poor
Lucknow,4/20/2019,79.74,100.95,5.64,29.53,19.59,14.5,1.28,8.06,47.16,0.22,0.79,0.82,132.0,Severe
Lucknow,4/21/2019,107.92,100.95,8.42,36.21,25.53,16.8,1.48,7.82,46.26,0.22,0.79,0.82,230.0,Good
Lucknow,4/22/2019,140.88,100.95,10.15,49.29,33.57,17.93,1.62,9.92,46.37,0.25,1.14,0.82,258.0,Poor
Lucknow,4/23/2019,123.56,100.95,5.82,35.22,22.6,19.94,1.24,8.04,42.78,0.31,1.03,0.82,314.0,Moderate
Lucknow,4/24/2019,86.39,100.95,6.84,36.59,24.4,18.62,1.24,7.71,46.65,0.26,1.1,0.82,223.0,Poor
Lucknow,4/25/2019,121.98,100.95,9.95,38.49,28.16,18.28,1.54,10.23,47.59,0.27,1.06,0.82,218.0,Very Poor
Lucknow,4/26/2019,126.11,100.95,10.79,38.0,27.8,19.53,1.45,10.62,37.25,0.24,1.48,0.82,298.0,Severe
Lucknow,4/27/2019,148.62,100.95,6.07,22.33,16.51,9.63,0.88,8.43,39.02,0.19,0.88,0.82,222.0,Good
Lucknow,4/28/2019,145.0,100.95,6.15,21.97,16.1,8.16,0.96,8.2,38.15,0.29,1.42,0.82,283.0,Poor
Lucknow,4/29/2019,138.55,100.95,7.66,30.78,22.21,10.49,1.33,8.28,37.53,0.29,1.51,0.82,287.0,Moderate
Lucknow,4/30/2019,151.26,100.95,19.24,50.61,41.53,27.55,1.7,11.83,44.06,0.44,1.76,0.82,287.0,Poor
Lucknow,5/1/2019,167.31,100.95,8.31,38.12,26.57,23.82,1.63,9.23,33.47,0.48,1.24,0.82,322.0,Very Poor
Lucknow,5/2/2019,93.19,100.95,7.11,29.42,20.91,15.3,1.31,7.74,34.24,0.44,1.15,0.82,277.0,Severe
Lucknow,5/3/2019,64.16,100.95,7.95,27.25,20.02,15.34,1.09,7.64,30.11,0.45,1.11,0.82,151.0,Good
Lucknow,5/4/2019,61.07,100.95,6.93,27.6,19.8,15.87,1.25,7.49,31.6,0.49,1.0,0.82,141.0,Moderate
Lucknow,5/5/2019,57.79,100.95,7.88,27.59,20.19,6.88,1.1,6.78,51.09,0.72,5.21,0.82,124.0,Moderate
Lucknow,5/6/2019,49.24,100.95,8.85,20.81,16.38,15.66,1.04,5.58,60.4,0.72,18.71,0.82,112.0,Poor
Lucknow,5/7/2019,67.74,100.95,11.2,32.39,25.72,8.97,1.3,6.84,50.92,1.27,42.04,0.82,121.0,Very Poor
Lucknow,5/8/2019,85.04,100.95,9.57,33.07,24.01,9.94,1.12,7.45,45.54,1.86,106.61,0.82,183.0,Severe
Lucknow,5/9/2019,97.59,100.95,7.27,25.31,18.95,11.64,1.03,7.29,47.37,1.62,126.18,0.82,197.0,Good
Lucknow,5/10/2019,91.98,100.95,7.76,25.98,19.78,21.82,1.15,7.77,39.75,1.46,132.47,0.82,219.0,Poor
Lucknow,5/11/2019,82.16,100.95,7.72,32.83,23.28,16.54,1.61,9.18,31.5,1.18,88.46,0.82,210.0,Moderate
Lucknow,5/12/2019,78.3,100.95,7.48,23.23,18.11,17.9,1.4,6.72,47.31,0.61,32.61,0.82,164.0,Poor
Lucknow,5/13/2019,72.91,100.95,7.58,24.94,18.85,17.33,1.24,5.09,37.99,0.83,58.25,0.82,183.0,Very Poor
Lucknow,5/14/2019,71.58,100.95,6.11,19.31,13.07,14.83,1.27,6.31,43.47,0.52,12.65,0.82,178.0,Severe
Lucknow,5/15/2019,85.72,100.95,5.97,22.09,13.35,16.12,1.5,6.83,45.17,0.59,11.78,0.82,198.0,Good
Lucknow,5/16/2019,86.79,100.95,7.1,18.63,12.29,13.91,1.26,6.56,42.82,0.47,6.92,0.82,223.0,Poor
Lucknow,5/17/2019,84.52,100.95,5.8,19.65,11.68,12.63,1.11,6.59,37.23,0.43,3.5,0.82,192.0,Moderate
Lucknow,5/18/2019,63.96,100.95,6.06,16.72,10.04,13.47,1.06,5.52,27.47,0.38,3.45,0.82,167.0,Poor
Lucknow,5/19/2019,82.43,100.95,5.59,15.15,9.22,12.82,1.15,5.62,39.72,0.38,2.48,0.82,144.0,Very Poor
Lucknow,5/20/2019,86.76,100.95,6.82,18.12,11.39,12.37,1.38,6.45,44.33,0.36,2.56,0.82,196.0,Severe
Lucknow,5/21/2019,84.27,100.95,7.58,20.14,13.28,10.62,1.42,7.8,44.1,0.59,2.9,0.82,189.0,Good
Lucknow,5/22/2019,90.35,100.95,9.41,22.26,17.16,20.24,1.47,8.52,38.63,0.77,2.98,0.82,203.0,Poor
Lucknow,5/23/2019,73.06,100.95,11.02,29.43,17.44,28.03,1.32,7.02,35.97,0.77,3.08,0.82,189.0,Moderate
Lucknow,5/24/2019,70.32,100.95,10.32,27.1,13.53,27.99,1.15,4.63,31.33,0.77,2.93,0.82,150.0,Poor
Lucknow,5/25/2019,63.6,100.95,10.34,26.3,13.22,27.99,1.38,4.58,35.36,0.76,2.86,0.82,142.0,Very Poor
Lucknow,5/26/2019,63.22,100.95,10.33,26.49,13.16,28.01,1.26,4.92,40.74,0.75,2.86,0.82,125.0,Severe
Lucknow,5/27/2019,83.69,100.95,10.31,27.86,14.04,28.01,1.49,5.65,38.31,0.82,2.98,0.82,160.0,Good
Lucknow,5/28/2019,86.09,100.95,10.39,26.58,15.67,28.01,1.67,6.61,40.29,0.79,3.1,0.82,211.0,Poor
Lucknow,5/29/2019,86.52,100.95,11.24,28.12,19.67,27.99,1.2,6.92,43.66,0.81,3.1,0.82,175.0,Moderate
Lucknow,5/30/2019,111.94,100.95,9.28,26.13,19.33,27.99,1.24,5.95,40.37,0.9,3.12,0.82,231.0,Poor
Lucknow,5/31/2019,92.22,100.95,7.37,23.99,18.52,28.0,0.92,4.23,50.75,0.87,2.98,0.82,230.0,Very Poor
Lucknow,6/1/2019,68.09,100.95,7.33,22.19,17.49,28.0,0.88,4.81,49.58,0.87,2.91,0.82,167.0,Severe
Lucknow,6/2/2019,96.37,100.95,7.25,21.19,16.83,27.99,1.12,4.68,51.18,0.86,2.89,0.82,176.0,Good
Lucknow,6/3/2019,76.36,100.95,7.31,20.99,16.82,28.02,1.04,4.73,51.5,0.85,2.82,0.82,184.0,Moderate
Lucknow,6/4/2019,95.09,100.95,7.6,22.47,17.44,28.0,0.91,5.59,50.36,0.85,2.86,0.82,174.0,Moderate
Lucknow,6/5/2019,84.49,100.95,7.87,21.32,17.5,28.0,0.9,6.67,52.26,0.87,2.88,0.82,195.0,Poor
Lucknow,6/6/2019,102.45,100.95,7.91,20.87,17.23,28.0,0.9,5.1,50.88,0.86,2.84,0.82,205.0,Very Poor
Lucknow,6/7/2019,47.49,100.95,8.39,21.55,18.04,28.0,0.77,4.45,46.9,0.93,3.17,0.82,145.0,Severe
Lucknow,6/8/2019,61.01,100.95,8.15,22.05,17.8,28.03,0.97,6.32,52.49,0.84,2.79,0.82,104.0,Good
Lucknow,6/9/2019,82.55,100.95,8.0,22.69,18.21,28.0,0.97,5.03,56.29,0.83,2.77,0.82,151.0,Moderate
Lucknow,6/10/2019,84.51,100.95,9.85,21.84,19.79,28.97,1.0,8.71,50.92,0.84,2.78,0.82,183.0,Moderate
Lucknow,6/11/2019,72.91,100.95,12.28,20.28,22.17,29.95,0.71,8.01,49.19,0.86,2.8,0.82,173.0,Poor
Lucknow,6/12/2019,59.04,100.95,8.62,20.82,21.08,30.02,0.93,4.6,40.71,0.8,2.74,0.82,144.0,Very Poor
Lucknow,6/13/2019,94.34,100.95,8.49,21.79,21.27,30.03,0.9,4.33,39.25,0.86,2.96,0.82,162.0,Severe
Lucknow,6/14/2019,75.84,100.95,6.55,20.54,18.87,29.99,0.93,3.64,34.76,0.63,3.3,0.82,202.0,Good
Lucknow,6/15/2019,115.06,100.95,5.7,23.81,20.24,29.98,0.84,6.06,50.72,0.7,5.38,0.82,225.0,Poor
Lucknow,6/16/2019,66.13,100.95,7.49,21.13,19.9,30.0,0.74,3.43,34.18,0.59,2.85,0.82,199.0,Moderate
Lucknow,6/17/2019,58.23,100.95,6.03,18.65,16.39,30.0,0.84,3.93,26.62,0.4,2.24,0.82,113.0,Poor
Lucknow,6/18/2019,66.8,100.95,6.1,26.68,21.2,30.02,1.04,4.55,43.19,0.34,2.26,0.82,114.0,Very Poor
Lucknow,6/19/2019,78.08,100.95,6.11,23.5,18.21,30.01,1.26,5.82,42.75,0.63,2.31,0.82,160.0,Severe
Lucknow,6/20/2019,60.93,100.95,6.22,22.01,17.78,29.99,1.18,6.34,47.38,0.4,1.76,0.82,138.0,Good
Lucknow,6/21/2019,81.44,100.95,6.52,24.04,19.16,30.02,1.43,5.06,49.3,0.52,3.76,0.82,164.0,Moderate
Lucknow,6/22/2019,82.08,100.95,6.51,25.72,19.69,27.14,1.04,4.48,35.87,0.8,4.04,0.82,207.0,Moderate
Lucknow,6/23/2019,41.2,100.95,6.98,26.77,19.82,46.39,1.02,3.06,31.48,0.38,1.06,0.82,112.0,Poor
Lucknow,6/24/2019,71.26,100.95,6.84,31.43,21.87,34.79,1.15,4.71,43.74,0.56,1.89,0.82,115.0,Very Poor
Lucknow,6/25/2019,63.03,100.95,7.51,27.36,20.11,31.32,1.26,5.08,34.39,0.85,2.8,0.82,151.0,Severe
Lucknow,6/26/2019,73.65,100.95,8.99,33.25,24.48,40.93,1.14,4.55,31.31,0.84,7.18,0.82,143.0,Good
Lucknow,6/27/2019,79.54,100.95,9.76,30.24,23.81,27.3,1.06,5.11,42.03,0.8,4.87,0.82,161.0,Moderate
Lucknow,6/28/2019,91.73,100.95,12.63,26.47,24.06,8.49,1.07,4.28,64.68,1.35,7.82,0.82,199.0,Moderate
Lucknow,6/29/2019,108.96,100.95,14.11,26.17,25.04,15.11,1.23,4.7,33.39,1.85,9.01,0.82,226.0,Poor
Lucknow,6/30/2019,87.76,100.95,13.05,21.59,21.73,14.03,1.17,4.72,42.98,0.77,2.67,0.82,239.0,Very Poor
Lucknow,7/1/2019,67.45,100.95,13.47,20.34,21.15,17.44,1.1,4.37,39.57,0.56,1.81,0.82,124.0,Severe
Lucknow,7/2/2019,75.85,100.95,14.05,20.45,22.04,16.97,1.24,4.37,25.61,0.8,8.79,0.82,172.0,Good
Lucknow,7/3/2019,32.12,100.95,18.53,20.67,25.74,7.48,1.08,5.13,21.47,0.84,3.79,0.82,104.0,Moderate
Lucknow,7/4/2019,42.34,100.95,11.67,22.68,21.38,16.65,1.04,5.67,24.11,0.87,2.62,0.82,94.0,Moderate
Lucknow,7/5/2019,50.97,100.95,9.37,28.71,22.71,12.51,1.57,7.37,26.49,0.56,1.47,0.82,98.0,Poor
Lucknow,7/6/2019,31.56,100.95,8.77,28.67,22.2,10.55,1.23,5.74,40.07,0.68,2.82,0.82,105.0,Very Poor
Lucknow,7/7/2019,20.26,100.95,7.72,28.66,22.04,16.89,1.35,4.67,14.2,1.2,4.37,0.82,107.0,Severe
Lucknow,7/8/2019,27.27,100.95,8.24,26.64,21.8,24.09,1.38,4.46,31.5,0.7,4.01,0.82,104.0,Good
Lucknow,7/9/2019,23.2,100.95,8.03,26.16,20.27,20.63,1.14,3.96,11.11,0.27,6.97,0.82,80.0,Satisfactory
Lucknow,7/10/2019,35.86,100.95,7.54,25.66,19.6,24.23,1.26,4.57,14.5,0.28,1.43,0.82,90.0,Moderate
Lucknow,7/11/2019,41.57,100.95,8.85,27.09,21.44,21.25,1.06,3.03,15.33,0.35,1.95,0.82,92.0,Poor
Lucknow,7/12/2019,47.8,100.95,8.85,28.82,22.39,24.89,1.22,3.82,20.69,0.31,7.05,0.82,91.0,Very Poor
Lucknow,7/13/2019,51.37,100.95,9.26,22.37,19.31,14.08,1.28,5.73,22.49,1.29,24.28,0.82,95.0,Severe
Lucknow,7/14/2019,54.98,100.95,8.07,22.05,18.16,12.2,1.11,5.81,17.6,0.93,11.9,0.82,84.0,Good
Lucknow,7/15/2019,55.45,100.95,7.97,23.03,18.86,11.71,1.37,5.98,31.84,0.66,1.39,0.82,114.0,Moderate
Lucknow,7/16/2019,37.99,100.95,7.92,24.0,19.11,11.05,1.05,6.3,24.56,0.45,1.61,0.82,78.0,Moderate
Lucknow,7/17/2019,46.6,100.95,7.7,23.89,18.76,10.92,0.89,4.97,24.45,0.03,0.5,0.82,102.0,Poor
Lucknow,7/18/2019,45.67,100.95,7.87,25.97,20.11,10.56,0.88,5.03,28.11,0.41,0.88,0.82,88.0,Very Poor
Lucknow,7/19/2019,60.65,100.95,9.28,24.98,20.71,10.43,1.0,6.51,23.27,0.96,1.31,0.82,103.0,Severe
Lucknow,7/20/2019,52.96,100.95,8.39,24.47,19.72,10.82,0.82,6.48,36.02,0.73,4.04,0.82,112.0,Good
Lucknow,7/21/2019,39.05,100.95,8.78,23.01,19.22,12.23,0.79,14.1,28.19,0.18,1.74,0.82,86.0,Satisfactory
Lucknow,7/22/2019,40.14,100.95,9.26,22.39,19.31,10.91,1.0,14.27,36.33,0.47,4.23,0.82,81.0,Moderate
Lucknow,7/23/2019,44.28,100.95,9.26,21.66,18.93,10.57,0.93,8.93,31.33,0.21,3.2,0.82,86.0,Poor
Lucknow,7/24/2019,23.53,100.95,9.2,23.2,19.7,10.27,0.92,3.98,33.65,0.03,1.28,0.82,78.0,Very Poor
Lucknow,7/25/2019,19.09,100.95,8.4,22.15,18.28,9.59,0.89,4.12,33.36,0.06,1.82,0.82,72.0,Severe
Lucknow,7/26/2019,22.01,100.95,7.63,19.05,16.74,9.43,0.83,5.05,37.51,0.14,0.71,0.82,79.0,Good
Lucknow,7/27/2019,25.45,100.95,8.12,19.92,17.07,11.41,0.8,4.68,31.56,0.32,1.09,0.82,67.0,Satisfactory
Lucknow,7/28/2019,36.63,100.95,7.7,17.69,15.18,11.46,1.12,5.19,20.97,0.74,0.74,0.82,95.0,Moderate
Lucknow,7/29/2019,20.89,100.95,7.72,17.66,15.5,11.11,0.96,5.06,19.34,0.87,1.9,0.82,80.0,Poor
Lucknow,7/30/2019,24.05,100.95,7.49,19.71,16.47,10.88,1.05,4.65,28.68,0.87,2.01,0.82,75.0,Very Poor
Lucknow,7/31/2019,30.74,100.95,8.14,17.66,15.93,11.2,1.31,4.01,32.6,1.08,9.43,0.82,91.0,Severe
Lucknow,8/1/2019,46.89,100.95,7.34,20.03,16.54,11.31,1.16,4.28,22.55,0.68,4.21,0.82,91.0,Good
Lucknow,8/2/2019,75.32,100.95,11.53,19.13,19.76,11.4,1.13,5.88,34.08,0.79,3.88,0.82,145.0,Moderate
Lucknow,8/3/2019,41.9,100.95,6.88,18.09,14.88,9.74,1.06,5.57,31.81,1.29,3.28,0.82,108.0,Moderate
Lucknow,8/4/2019,36.86,100.95,7.62,19.88,16.31,9.68,1.13,5.46,43.73,0.55,3.44,0.82,108.0,Poor
Lucknow,8/5/2019,38.05,100.95,7.15,21.92,17.4,11.18,1.36,5.58,37.16,0.62,1.44,0.82,103.0,Very Poor
Lucknow,8/6/2019,25.74,100.95,7.35,17.34,14.8,7.69,1.21,5.39,24.45,0.77,1.8,0.82,86.0,Severe
Lucknow,8/7/2019,26.5,100.95,9.22,17.16,15.0,7.49,1.62,6.02,25.04,0.65,1.29,0.82,98.0,Good
Lucknow,8/8/2019,27.16,100.95,5.5,21.18,14.06,11.33,1.59,5.44,25.33,0.56,1.85,0.82,107.0,Moderate
Lucknow,8/9/2019,26.69,100.95,7.89,17.36,14.85,8.11,1.4,4.82,27.54,1.15,2.86,0.82,94.0,Moderate
Lucknow,8/10/2019,33.83,100.95,8.92,18.28,15.57,6.67,1.8,5.09,24.37,0.68,4.12,0.82,92.0,Poor
Lucknow,8/11/2019,36.43,100.95,9.74,19.76,17.2,8.41,1.78,4.27,19.8,0.49,5.35,0.82,100.0,Very Poor
Lucknow,8/12/2019,27.48,100.95,8.46,21.88,17.97,9.51,2.37,4.29,23.17,0.54,6.64,0.82,103.0,Severe
Lucknow,8/13/2019,26.94,100.95,9.3,20.51,17.01,14.01,2.77,3.85,24.96,0.7,3.04,0.82,116.0,Good
Lucknow,8/14/2019,27.9,100.95,5.67,19.63,13.65,11.14,2.01,4.18,24.87,0.7,2.94,0.82,105.0,Moderate
Lucknow,8/15/2019,27.22,100.95,5.93,19.13,14.93,11.24,1.08,3.71,33.65,0.63,2.86,0.82,83.0,Moderate
Lucknow,8/16/2019,17.57,100.95,5.95,19.0,14.85,9.93,1.29,4.16,20.28,0.62,2.56,0.82,81.0,Poor
Lucknow,8/17/2019,21.25,100.95,5.61,18.33,14.21,8.33,1.1,3.89,20.82,0.46,2.23,0.82,60.0,Very Poor
Lucknow,8/18/2019,23.98,100.95,6.12,21.17,16.06,9.37,1.0,3.62,20.15,0.06,0.8,0.82,64.0,Severe
Lucknow,8/19/2019,34.31,100.95,6.27,22.21,16.71,9.56,1.07,4.15,21.69,0.03,0.51,0.82,69.0,Good
Lucknow,8/20/2019,33.56,100.95,6.83,21.78,16.98,7.73,1.13,4.33,19.55,0.18,0.8,0.82,80.0,Satisfactory
Lucknow,8/21/2019,32.74,100.95,14.01,30.85,24.17,40.16,1.08,4.27,19.34,0.34,0.97,0.82,74.0,Moderate
Lucknow,8/22/2019,28.99,100.95,7.12,18.5,14.78,9.24,1.11,3.64,21.46,0.41,1.5,0.82,78.0,Poor
Lucknow,8/23/2019,32.59,100.95,6.27,19.81,15.58,7.21,1.13,4.61,28.83,2.41,5.82,0.82,72.0,Very Poor
Lucknow,8/24/2019,28.96,100.95,7.27,17.83,14.94,5.31,0.97,6.26,36.69,3.06,8.73,0.82,78.0,Severe
Lucknow,8/25/2019,24.95,100.95,7.32,15.28,13.25,4.16,0.78,5.98,43.38,2.9,10.45,0.82,74.0,Good
Lucknow,8/26/2019,29.82,100.95,7.64,19.25,15.76,6.01,0.98,5.85,32.03,1.75,5.98,0.82,66.0,Satisfactory
Lucknow,8/27/2019,36.52,100.95,6.56,24.37,18.06,11.7,1.03,5.08,29.05,1.62,6.2,0.82,85.0,Moderate
Lucknow,8/28/2019,34.82,100.95,7.09,23.64,17.91,14.39,0.9,4.89,31.39,1.58,5.32,0.82,73.0,Poor
Lucknow,8/29/2019,34.99,100.95,5.49,23.51,16.36,13.87,1.54,4.56,29.97,1.4,5.75,0.82,93.0,Very Poor
Lucknow,8/30/2019,38.3,100.95,9.79,21.34,18.81,29.44,2.29,5.47,26.45,2.29,4.13,0.82,104.0,Severe
Lucknow,8/31/2019,44.99,100.95,9.19,24.77,19.3,30.65,2.65,6.45,25.16,3.08,6.86,0.82,110.0,Good
Lucknow,9/1/2019,46.37,100.95,4.47,26.67,13.36,29.8,2.51,5.01,26.21,1.47,7.79,0.82,103.0,Moderate
Lucknow,9/2/2019,36.07,100.95,6.08,21.93,14.33,29.93,1.91,4.9,24.49,0.98,9.25,0.82,102.0,Moderate
Lucknow,9/3/2019,40.88,100.95,7.59,19.38,16.36,29.65,0.97,4.82,23.47,1.32,7.71,0.82,85.0,Poor
Lucknow,9/4/2019,33.81,100.95,7.65,20.93,16.04,29.66,0.93,5.87,24.92,1.34,6.56,0.82,73.0,Very Poor
Lucknow,9/5/2019,36.0,100.95,7.86,18.91,13.98,29.64,1.01,4.78,30.05,1.69,8.4,0.82,72.0,Severe
Lucknow,9/6/2019,41.64,100.95,8.65,17.35,17.78,29.6,1.09,4.83,29.74,1.17,4.39,0.82,75.0,Good
Lucknow,9/7/2019,28.29,100.95,8.51,18.2,18.15,29.59,1.08,4.47,25.21,0.86,3.53,0.82,73.0,Satisfactory
Lucknow,9/8/2019,22.19,100.95,8.11,18.21,17.51,29.6,1.1,4.21,25.75,1.35,4.24,0.82,63.0,Moderate
Lucknow,9/9/2019,26.93,100.95,7.87,18.53,17.17,29.61,0.96,4.42,26.43,2.23,6.47,0.82,67.0,Poor
Lucknow,9/10/2019,35.24,100.95,8.21,18.6,17.79,29.6,1.02,4.65,35.66,2.1,5.48,0.82,74.0,Very Poor
Lucknow,9/11/2019,45.2,100.95,8.59,17.89,17.54,29.65,1.03,5.05,34.3,2.26,6.9,0.82,76.0,Severe
Lucknow,9/12/2019,50.13,100.95,8.53,17.84,17.39,30.15,1.03,4.06,31.22,2.0,5.63,0.82,92.0,Good
Lucknow,9/13/2019,26.46,100.95,9.15,18.02,18.6,29.67,1.08,5.11,22.44,1.39,5.11,0.82,95.0,Satisfactory
Lucknow,9/14/2019,30.97,100.95,8.7,17.13,17.46,29.58,0.97,5.13,30.95,1.63,4.34,0.82,77.0,Moderate
Lucknow,9/15/2019,34.33,100.95,8.75,16.81,17.3,29.61,0.79,4.61,29.4,1.14,4.09,0.82,81.0,Poor
Lucknow,9/16/2019,28.45,100.95,9.25,18.11,18.48,22.78,0.91,4.71,24.53,2.32,8.04,0.82,69.0,Very Poor
Lucknow,9/17/2019,32.1,100.95,8.29,17.52,16.96,11.37,0.92,4.07,26.48,1.58,13.47,0.82,69.0,Severe
Lucknow,9/18/2019,25.43,100.95,7.94,19.72,16.64,11.58,1.09,4.59,32.39,1.2,5.12,0.82,81.0,Good
Lucknow,9/19/2019,28.32,100.95,8.11,20.64,17.43,11.65,1.07,4.7,24.93,1.82,7.47,0.82,72.0,Satisfactory
Lucknow,9/20/2019,33.75,100.95,7.97,22.21,18.19,11.25,1.01,5.28,19.91,1.46,5.77,0.82,86.0,Moderate
Lucknow,9/21/2019,37.33,100.95,7.34,22.11,17.64,11.43,0.95,5.6,20.55,2.06,5.95,0.82,89.0,Poor
Lucknow,9/22/2019,28.43,100.95,7.34,21.21,17.14,11.36,0.97,4.85,23.77,2.86,11.33,0.82,81.0,Very Poor
Lucknow,9/23/2019,33.05,100.95,6.59,21.38,16.67,10.77,0.93,6.11,23.93,3.85,12.94,0.82,72.0,Severe
Lucknow,9/24/2019,34.53,100.95,7.4,22.6,17.82,2.88,1.03,4.99,22.55,2.42,8.71,0.82,85.0,Good
Lucknow,9/25/2019,33.36,100.95,7.22,20.5,16.71,2.06,1.09,3.94,25.16,1.64,6.41,0.82,92.0,Satisfactory
Lucknow,9/26/2019,21.75,100.95,7.97,18.64,16.24,2.02,0.91,4.19,26.03,1.05,3.61,0.82,70.0,Moderate
Lucknow,9/27/2019,12.76,100.95,8.84,18.32,16.78,4.87,0.97,4.46,22.06,0.74,2.6,0.82,67.0,Poor
Lucknow,9/28/2019,16.17,100.95,8.89,16.9,16.12,22.98,0.84,3.04,23.48,0.81,1.95,0.82,54.0,Very Poor
Lucknow,9/29/2019,16.06,100.95,8.86,16.65,15.95,40.1,0.67,3.02,23.23,0.7,4.41,0.82,52.0,Severe
Lucknow,9/30/2019,17.44,100.95,8.96,21.12,18.41,40.69,0.78,3.9,19.91,0.56,2.11,0.82,52.0,Good
Lucknow,10/1/2019,30.24,100.95,12.49,23.71,22.62,41.04,0.97,5.04,19.96,0.5,1.92,0.82,65.0,Satisfactory
Lucknow,10/2/2019,29.31,100.95,7.96,22.62,18.41,40.73,0.81,3.73,23.17,1.49,5.85,0.82,66.0,Moderate
Lucknow,10/3/2019,36.25,100.95,12.64,21.23,21.39,40.43,1.12,4.52,22.97,2.08,7.95,0.82,76.0,Poor
Lucknow,10/4/2019,40.55,100.95,20.62,21.78,28.13,38.64,1.35,4.4,21.49,2.49,10.99,0.82,91.0,Very Poor
Lucknow,10/5/2019,63.48,100.95,11.39,20.84,20.2,35.5,1.23,3.74,31.16,2.06,9.44,0.82,104.0,Severe
Lucknow,10/6/2019,64.84,100.95,14.47,25.5,25.1,35.63,1.19,3.93,31.45,1.85,7.76,0.82,126.0,Good
Lucknow,10/7/2019,80.3,100.95,12.71,29.57,25.22,35.3,1.18,5.04,29.82,2.39,10.32,0.82,146.0,Moderate
Lucknow,10/8/2019,84.3,100.95,11.93,28.62,24.73,35.79,1.18,5.65,35.11,2.27,10.98,0.82,167.0,Moderate
Lucknow,10/9/2019,89.18,100.95,14.22,25.94,25.38,36.06,1.36,4.46,31.29,2.57,10.33,0.82,197.0,Poor
Lucknow,10/10/2019,63.28,100.95,11.76,30.13,25.34,38.89,1.38,5.5,30.3,2.18,6.89,0.82,149.0,Very Poor
Lucknow,10/11/2019,84.96,100.95,20.52,37.12,36.22,39.94,1.48,6.61,28.13,3.73,19.01,0.82,160.0,Severe
Lucknow,10/12/2019,70.45,100.95,17.6,33.32,31.77,39.75,1.16,4.46,32.11,3.0,14.36,0.82,162.0,Good
Lucknow,10/13/2019,85.66,100.95,17.91,34.97,32.95,41.7,1.08,4.56,43.56,2.54,13.9,0.82,160.0,Moderate
Lucknow,10/14/2019,92.1,100.95,20.04,35.65,34.97,38.21,1.1,5.75,35.88,3.13,15.69,0.82,208.0,Moderate
Lucknow,10/15/2019,84.95,100.95,10.76,30.27,24.71,35.69,1.12,4.11,35.32,2.17,8.25,0.82,198.0,Poor
Lucknow,10/16/2019,88.51,100.95,17.62,29.76,29.93,39.51,1.27,8.83,33.1,2.3,7.59,0.82,198.0,Very Poor
Lucknow,10/17/2019,100.53,100.95,22.35,32.92,34.63,44.14,1.32,4.86,36.99,2.55,7.41,0.82,222.0,Severe
Lucknow,10/18/2019,97.48,100.95,20.19,38.47,36.01,45.85,1.36,4.22,27.79,2.78,9.42,0.82,226.0,Good
Lucknow,10/19/2019,100.9,100.95,20.73,45.03,40.52,43.12,1.37,5.17,26.61,2.25,10.88,0.82,210.0,Poor
Lucknow,10/20/2019,132.03,100.95,11.25,36.05,28.1,42.82,1.36,5.37,23.94,2.95,19.35,0.82,260.0,Moderate
